,id,Age
42291,116342,12
42292,116343,11
42293,116344,12
42294,116345,8
42295,116346,12
42296,116347,8
42297,116348,8
42298,116349,5
42299,116350,5
42300,116351,10
42301,116352,6
42302,116353,7
42303,116354,9
42304,116355,12
42305,116356,9
42306,116357,6
42307,116358,7
42308,116359,10
42309,116360,7
42310,116361,11
42311,116362,5
42312,116363,11
42313,116364,7
42314,116365,10
42315,116366,13
42316,116367,7
42317,116368,10
42318,116369,8
42319,116370,10
42320,116371,12
42321,116372,11
42322,116373,9
42323,116374,10
42324,116375,15
42325,116376,5
42326,116377,9
42327,116378,10
42328,116379,7
42329,116380,6
42330,116381,13
42331,116382,9
42332,116383,8
42333,116384,11
42334,116385,11
42335,116386,8
42336,116387,12
42337,116388,8
42338,116389,10
42339,116390,13
42340,116391,10
42341,116392,7
42342,116393,10
42343,116394,12
42344,116395,10
42345,116396,7
42346,116397,8
42347,116398,10
42348,116399,10
42349,116400,9
42350,116401,11
42351,116402,7
42352,116403,9
42353,116404,5
42354,116405,11
42355,116406,8
42356,116407,8
42357,116408,10
42358,116409,7
42359,116410,7
42360,116411,10
42361,116412,10
42362,116413,7
42363,116414,13
42364,116415,14
42365,116416,9
42366,116417,10
42367,116418,10
42368,116419,9
42369,116420,10
42370,116421,10
42371,116422,11
42372,116423,11
42373,116424,17
42374,116425,11
42375,116426,9
42376,116427,10
42377,116428,13
42378,116429,6
42379,116430,10
42380,116431,9
42381,116432,9
42382,116433,6
42383,116434,15
42384,116435,8
42385,116436,9
42386,116437,11
42387,116438,9
42388,116439,9
42389,116440,6
42390,116441,8
42391,116442,11
42392,116443,12
42393,116444,8
42394,116445,8
42395,116446,12
42396,116447,11
42397,116448,10
42398,116449,8
42399,116450,11
42400,116451,6
42401,116452,8
42402,116453,10
42403,116454,9
42404,116455,10
42405,116456,11
42406,116457,11
42407,116458,15
42408,116459,14
42409,116460,5
42410,116461,7
42411,116462,8
42412,116463,8
42413,116464,9
42414,116465,9
42415,116466,9
42416,116467,10
42417,116468,10
42418,116469,7
42419,116470,10
42420,116471,7
42421,116472,10
42422,116473,10
42423,116474,12
42424,116475,9
42425,116476,9
42426,116477,8
42427,116478,7
42428,116479,10
42429,116480,14
42430,116481,11
42431,116482,9
42432,116483,11
42433,116484,9
42434,116485,11
42435,116486,9
42436,116487,12
42437,116488,14
42438,116489,10
42439,116490,12
42440,116491,8
42441,116492,11
42442,116493,9
42443,116494,10
42444,116495,10
42445,116496,13
42446,116497,10
42447,116498,12
42448,116499,11
42449,116500,11
42450,116501,8
42451,116502,9
42452,116503,11
42453,116504,11
42454,116505,7
42455,116506,10
42456,116507,6
42457,116508,9
42458,116509,9
42459,116510,10
42460,116511,10
42461,116512,6
42462,116513,8
42463,116514,13
42464,116515,9
42465,116516,10
42466,116517,10
42467,116518,10
42468,116519,10
42469,116520,14
42470,116521,10
42471,116522,9
42472,116523,9
42473,116524,7
42474,116525,9
42475,116526,12
42476,116527,9
42477,116528,10
42478,116529,9
42479,116530,11
42480,116531,10
42481,116532,8
42482,116533,10
42483,116534,11
42484,116535,12
42485,116536,10
42486,116537,15
42487,116538,12
42488,116539,10
42489,116540,10
42490,116541,10
42491,116542,11
42492,116543,10
42493,116544,10
42494,116545,10
42495,116546,6
42496,116547,9
42497,116548,6
42498,116549,11
42499,116550,5
42500,116551,11
42501,116552,10
42502,116553,10
42503,116554,12
42504,116555,11
42505,116556,11
42506,116557,11
42507,116558,10
42508,116559,10
42509,116560,8
42510,116561,5
42511,116562,6
42512,116563,9
42513,116564,8
42514,116565,13
42515,116566,8
42516,116567,8
42517,116568,9
42518,116569,11
42519,116570,9
42520,116571,12
42521,116572,15
42522,116573,10
42523,116574,10
42524,116575,11
42525,116576,7
42526,116577,10
42527,116578,16
42528,116579,8
42529,116580,9
42530,116581,10
42531,116582,11
42532,116583,10
42533,116584,7
42534,116585,11
42535,116586,10
42536,116587,11
42537,116588,11
42538,116589,5
42539,116590,13
42540,116591,11
42541,116592,10
42542,116593,9
42543,116594,9
42544,116595,6
42545,116596,12
42546,116597,10
42547,116598,9
42548,116599,10
42549,116600,10
42550,116601,11
42551,116602,9
42552,116603,10
42553,116604,11
42554,116605,14
42555,116606,10
42556,116607,7
42557,116608,9
42558,116609,17
42559,116610,10
42560,116611,10
42561,116612,12
42562,116613,9
42563,116614,16
42564,116615,10
42565,116616,10
42566,116617,8
42567,116618,7
42568,116619,11
42569,116620,8
42570,116621,10
42571,116622,8
42572,116623,9
42573,116624,9
42574,116625,12
42575,116626,11
42576,116627,8
42577,116628,6
42578,116629,11
42579,116630,6
42580,116631,11
42581,116632,11
42582,116633,9
42583,116634,7
42584,116635,13
42585,116636,11
42586,116637,11
42587,116638,7
42588,116639,10
42589,116640,6
42590,116641,7
42591,116642,8
42592,116643,7
42593,116644,8
42594,116645,13
42595,116646,10
42596,116647,11
42597,116648,9
42598,116649,8
42599,116650,12
42600,116651,9
42601,116652,13
42602,116653,9
42603,116654,7
42604,116655,7
42605,116656,9
42606,116657,9
42607,116658,7
42608,116659,11
42609,116660,11
42610,116661,8
42611,116662,11
42612,116663,10
42613,116664,13
42614,116665,17
42615,116666,12
42616,116667,6
42617,116668,10
42618,116669,13
42619,116670,7
42620,116671,10
42621,116672,12
42622,116673,9
42623,116674,5
42624,116675,11
42625,116676,10
42626,116677,12
42627,116678,10
42628,116679,8
42629,116680,7
42630,116681,15
42631,116682,8
42632,116683,12
42633,116684,10
42634,116685,11
42635,116686,14
42636,116687,9
42637,116688,9
42638,116689,10
42639,116690,8
42640,116691,6
42641,116692,7
42642,116693,12
42643,116694,10
42644,116695,9
42645,116696,9
42646,116697,10
42647,116698,10
42648,116699,7
42649,116700,10
42650,116701,9
42651,116702,11
42652,116703,8
42653,116704,5
42654,116705,10
42655,116706,12
42656,116707,8
42657,116708,6
42658,116709,11
42659,116710,10
42660,116711,10
42661,116712,11
42662,116713,10
42663,116714,10
42664,116715,10
42665,116716,11
42666,116717,6
42667,116718,8
42668,116719,9
42669,116720,10
42670,116721,5
42671,116722,5
42672,116723,15
42673,116724,11
42674,116725,9
42675,116726,9
42676,116727,7
42677,116728,6
42678,116729,10
42679,116730,5
42680,116731,9
42681,116732,8
42682,116733,7
42683,116734,5
42684,116735,8
42685,116736,6
42686,116737,5
42687,116738,8
42688,116739,9
42689,116740,8
42690,116741,11
42691,116742,8
42692,116743,8
42693,116744,8
42694,116745,9
42695,116746,9
42696,116747,9
42697,116748,10
42698,116749,11
42699,116750,9
42700,116751,10
42701,116752,13
42702,116753,15
42703,116754,12
42704,116755,4
42705,116756,8
42706,116757,11
42707,116758,6
42708,116759,8
42709,116760,10
42710,116761,7
42711,116762,10
42712,116763,9
42713,116764,10
42714,116765,14
42715,116766,10
42716,116767,10
42717,116768,9
42718,116769,13
42719,116770,10
42720,116771,13
42721,116772,10
42722,116773,9
42723,116774,9
42724,116775,6
42725,116776,9
42726,116777,10
42727,116778,16
42728,116779,11
42729,116780,10
42730,116781,9
42731,116782,10
42732,116783,5
42733,116784,10
42734,116785,10
42735,116786,12
42736,116787,8
42737,116788,7
42738,116789,9
42739,116790,9
42740,116791,11
42741,116792,5
42742,116793,9
42743,116794,10
42744,116795,9
42745,116796,8
42746,116797,8
42747,116798,9
42748,116799,7
42749,116800,10
42750,116801,8
42751,116802,11
42752,116803,8
42753,116804,10
42754,116805,10
42755,116806,16
42756,116807,11
42757,116808,13
42758,116809,7
42759,116810,9
42760,116811,9
42761,116812,10
42762,116813,10
42763,116814,10
42764,116815,10
42765,116816,8
42766,116817,11
42767,116818,8
42768,116819,11
42769,116820,10
42770,116821,11
42771,116822,10
42772,116823,10
42773,116824,12
42774,116825,10
42775,116826,9
42776,116827,10
42777,116828,11
42778,116829,11
42779,116830,8
42780,116831,11
42781,116832,6
42782,116833,9
42783,116834,9
42784,116835,10
42785,116836,12
42786,116837,8
42787,116838,10
42788,116839,9
42789,116840,6
42790,116841,13
42791,116842,13
42792,116843,5
42793,116844,5
42794,116845,10
42795,116846,7
42796,116847,11
42797,116848,10
42798,116849,7
42799,116850,7
42800,116851,10
42801,116852,10
42802,116853,9
42803,116854,11
42804,116855,10
42805,116856,12
42806,116857,12
42807,116858,10
42808,116859,10
42809,116860,6
42810,116861,13
42811,116862,9
42812,116863,9
42813,116864,8
42814,116865,7
42815,116866,10
42816,116867,8
42817,116868,9
42818,116869,12
42819,116870,9
42820,116871,11
42821,116872,8
42822,116873,10
42823,116874,9
42824,116875,12
42825,116876,12
42826,116877,11
42827,116878,11
42828,116879,10
42829,116880,10
42830,116881,12
42831,116882,9
42832,116883,8
42833,116884,12
42834,116885,10
42835,116886,9
42836,116887,12
42837,116888,9
42838,116889,8
42839,116890,9
42840,116891,11
42841,116892,11
42842,116893,5
42843,116894,11
42844,116895,6
42845,116896,15
42846,116897,7
42847,116898,14
42848,116899,10
42849,116900,9
42850,116901,10
42851,116902,12
42852,116903,7
42853,116904,11
42854,116905,8
42855,116906,8
42856,116907,11
42857,116908,6
42858,116909,11
42859,116910,6
42860,116911,11
42861,116912,9
42862,116913,11
42863,116914,11
42864,116915,11
42865,116916,7
42866,116917,11
42867,116918,9
42868,116919,6
42869,116920,10
42870,116921,11
42871,116922,9
42872,116923,10
42873,116924,11
42874,116925,10
42875,116926,9
42876,116927,7
42877,116928,10
42878,116929,6
42879,116930,7
42880,116931,4
42881,116932,16
42882,116933,16
42883,116934,11
42884,116935,11
42885,116936,10
42886,116937,11
42887,116938,10
42888,116939,14
42889,116940,8
42890,116941,14
42891,116942,12
42892,116943,9
42893,116944,4
42894,116945,7
42895,116946,11
42896,116947,11
42897,116948,11
42898,116949,12
42899,116950,5
42900,116951,8
42901,116952,6
42902,116953,9
42903,116954,17
42904,116955,10
42905,116956,9
42906,116957,7
42907,116958,7
42908,116959,10
42909,116960,14
42910,116961,11
42911,116962,10
42912,116963,8
42913,116964,11
42914,116965,10
42915,116966,5
42916,116967,14
42917,116968,6
42918,116969,8
42919,116970,10
42920,116971,12
42921,116972,6
42922,116973,11
42923,116974,11
42924,116975,11
42925,116976,15
42926,116977,9
42927,116978,14
42928,116979,12
42929,116980,7
42930,116981,11
42931,116982,10
42932,116983,9
42933,116984,9
42934,116985,11
42935,116986,9
42936,116987,10
42937,116988,9
42938,116989,7
42939,116990,8
42940,116991,10
42941,116992,10
42942,116993,9
42943,116994,8
42944,116995,10
42945,116996,6
42946,116997,10
42947,116998,10
42948,116999,5
42949,117000,7
42950,117001,7
42951,117002,7
42952,117003,8
42953,117004,6
42954,117005,7
42955,117006,10
42956,117007,8
42957,117008,18
42958,117009,11
42959,117010,10
42960,117011,11
42961,117012,11
42962,117013,9
42963,117014,5
42964,117015,12
42965,117016,4
42966,117017,10
42967,117018,8
42968,117019,10
42969,117020,9
42970,117021,16
42971,117022,10
42972,117023,10
42973,117024,9
42974,117025,9
42975,117026,6
42976,117027,12
42977,117028,10
42978,117029,12
42979,117030,12
42980,117031,7
42981,117032,15
42982,117033,15
42983,117034,10
42984,117035,7
42985,117036,11
42986,117037,11
42987,117038,11
42988,117039,10
42989,117040,10
42990,117041,7
42991,117042,13
42992,117043,9
42993,117044,10
42994,117045,11
42995,117046,11
42996,117047,8
42997,117048,10
42998,117049,8
42999,117050,9
43000,117051,6
43001,117052,9
43002,117053,8
43003,117054,9
43004,117055,12
43005,117056,9
43006,117057,12
43007,117058,13
43008,117059,12
43009,117060,9
43010,117061,8
43011,117062,12
43012,117063,10
43013,117064,11
43014,117065,7
43015,117066,7
43016,117067,8
43017,117068,10
43018,117069,10
43019,117070,12
43020,117071,11
43021,117072,11
43022,117073,10
43023,117074,11
43024,117075,11
43025,117076,8
43026,117077,9
43027,117078,6
43028,117079,10
43029,117080,7
43030,117081,13
43031,117082,9
43032,117083,17
43033,117084,10
43034,117085,9
43035,117086,11
43036,117087,10
43037,117088,16
43038,117089,6
43039,117090,10
43040,117091,10
43041,117092,9
43042,117093,14
43043,117094,8
43044,117095,13
43045,117096,10
43046,117097,9
43047,117098,7
43048,117099,8
43049,117100,7
43050,117101,12
43051,117102,11
43052,117103,5
43053,117104,9
43054,117105,9
43055,117106,11
43056,117107,12
43057,117108,14
43058,117109,11
43059,117110,17
43060,117111,9
43061,117112,11
43062,117113,10
43063,117114,6
43064,117115,8
43065,117116,10
43066,117117,12
43067,117118,6
43068,117119,10
43069,117120,10
43070,117121,11
43071,117122,10
43072,117123,9
43073,117124,8
43074,117125,9
43075,117126,12
43076,117127,9
43077,117128,10
43078,117129,11
43079,117130,10
43080,117131,9
43081,117132,13
43082,117133,10
43083,117134,11
43084,117135,10
43085,117136,5
43086,117137,11
43087,117138,14
43088,117139,10
43089,117140,10
43090,117141,11
43091,117142,6
43092,117143,17
43093,117144,9
43094,117145,10
43095,117146,7
43096,117147,6
43097,117148,12
43098,117149,8
43099,117150,10
43100,117151,10
43101,117152,8
43102,117153,9
43103,117154,11
43104,117155,11
43105,117156,7
43106,117157,9
43107,117158,10
43108,117159,15
43109,117160,7
43110,117161,11
43111,117162,6
43112,117163,8
43113,117164,10
43114,117165,7
43115,117166,10
43116,117167,10
43117,117168,12
43118,117169,10
43119,117170,6
43120,117171,12
43121,117172,16
43122,117173,10
43123,117174,10
43124,117175,9
43125,117176,14
43126,117177,9
43127,117178,9
43128,117179,10
43129,117180,10
43130,117181,10
43131,117182,11
43132,117183,4
43133,117184,5
43134,117185,11
43135,117186,10
43136,117187,10
43137,117188,8
43138,117189,7
43139,117190,10
43140,117191,11
43141,117192,10
43142,117193,11
43143,117194,10
43144,117195,11
43145,117196,11
43146,117197,9
43147,117198,10
43148,117199,10
43149,117200,15
43150,117201,9
43151,117202,10
43152,117203,7
43153,117204,11
43154,117205,14
43155,117206,5
43156,117207,10
43157,117208,9
43158,117209,8
43159,117210,10
43160,117211,11
43161,117212,6
43162,117213,11
43163,117214,7
43164,117215,11
43165,117216,12
43166,117217,8
43167,117218,19
43168,117219,13
43169,117220,8
43170,117221,6
43171,117222,10
43172,117223,13
43173,117224,6
43174,117225,9
43175,117226,6
43176,117227,5
43177,117228,9
43178,117229,8
43179,117230,10
43180,117231,7
43181,117232,12
43182,117233,8
43183,117234,11
43184,117235,11
43185,117236,13
43186,117237,6
43187,117238,12
43188,117239,11
43189,117240,9
43190,117241,10
43191,117242,7
43192,117243,11
43193,117244,12
43194,117245,12
43195,117246,10
43196,117247,8
43197,117248,9
43198,117249,11
43199,117250,5
43200,117251,9
43201,117252,12
43202,117253,8
43203,117254,7
43204,117255,10
43205,117256,5
43206,117257,10
43207,117258,12
43208,117259,10
43209,117260,11
43210,117261,14
43211,117262,6
43212,117263,8
43213,117264,8
43214,117265,15
43215,117266,9
43216,117267,8
43217,117268,11
43218,117269,10
43219,117270,11
43220,117271,13
43221,117272,7
43222,117273,12
43223,117274,9
43224,117275,10
43225,117276,10
43226,117277,11
43227,117278,11
43228,117279,13
43229,117280,12
43230,117281,10
43231,117282,9
43232,117283,11
43233,117284,9
43234,117285,10
43235,117286,9
43236,117287,6
43237,117288,10
43238,117289,8
43239,117290,11
43240,117291,7
43241,117292,12
43242,117293,15
43243,117294,10
43244,117295,11
43245,117296,12
43246,117297,12
43247,117298,8
43248,117299,10
43249,117300,7
43250,117301,12
43251,117302,10
43252,117303,10
43253,117304,10
43254,117305,12
43255,117306,11
43256,117307,12
43257,117308,12
43258,117309,10
43259,117310,11
43260,117311,6
43261,117312,12
43262,117313,9
43263,117314,9
43264,117315,7
43265,117316,10
43266,117317,12
43267,117318,14
43268,117319,9
43269,117320,14
43270,117321,10
43271,117322,8
43272,117323,11
43273,117324,8
43274,117325,8
43275,117326,8
43276,117327,8
43277,117328,8
43278,117329,11
43279,117330,11
43280,117331,8
43281,117332,10
43282,117333,14
43283,117334,10
43284,117335,10
43285,117336,12
43286,117337,10
43287,117338,11
43288,117339,9
43289,117340,15
43290,117341,10
43291,117342,9
43292,117343,12
43293,117344,11
43294,117345,10
43295,117346,6
43296,117347,10
43297,117348,10
43298,117349,10
43299,117350,10
43300,117351,10
43301,117352,9
43302,117353,8
43303,117354,11
43304,117355,11
43305,117356,10
43306,117357,7
43307,117358,12
43308,117359,4
43309,117360,10
43310,117361,7
43311,117362,6
43312,117363,12
43313,117364,11
43314,117365,12
43315,117366,11
43316,117367,14
43317,117368,12
43318,117369,15
43319,117370,11
43320,117371,11
43321,117372,11
43322,117373,9
43323,117374,12
43324,117375,9
43325,117376,16
43326,117377,8
43327,117378,12
43328,117379,14
43329,117380,9
43330,117381,8
43331,117382,11
43332,117383,7
43333,117384,10
43334,117385,13
43335,117386,9
43336,117387,15
43337,117388,10
43338,117389,7
43339,117390,11
43340,117391,10
43341,117392,5
43342,117393,9
43343,117394,9
43344,117395,6
43345,117396,9
43346,117397,9
43347,117398,12
43348,117399,9
43349,117400,8
43350,117401,9
43351,117402,8
43352,117403,6
43353,117404,7
43354,117405,10
43355,117406,10
43356,117407,10
43357,117408,7
43358,117409,11
43359,117410,7
43360,117411,8
43361,117412,5
43362,117413,10
43363,117414,12
43364,117415,10
43365,117416,5
43366,117417,9
43367,117418,14
43368,117419,10
43369,117420,7
43370,117421,7
43371,117422,9
43372,117423,9
43373,117424,18
43374,117425,11
43375,117426,8
43376,117427,11
43377,117428,5
43378,117429,12
43379,117430,7
43380,117431,8
43381,117432,6
43382,117433,11
43383,117434,13
43384,117435,12
43385,117436,5
43386,117437,12
43387,117438,9
43388,117439,7
43389,117440,9
43390,117441,13
43391,117442,12
43392,117443,6
43393,117444,7
43394,117445,11
43395,117446,13
43396,117447,11
43397,117448,14
43398,117449,9
43399,117450,9
43400,117451,11
43401,117452,13
43402,117453,8
43403,117454,10
43404,117455,10
43405,117456,11
43406,117457,10
43407,117458,10
43408,117459,5
43409,117460,9
43410,117461,11
43411,117462,11
43412,117463,11
43413,117464,13
43414,117465,10
43415,117466,10
43416,117467,6
43417,117468,12
43418,117469,10
43419,117470,14
43420,117471,4
43421,117472,12
43422,117473,6
43423,117474,12
43424,117475,11
43425,117476,9
43426,117477,12
43427,117478,13
43428,117479,11
43429,117480,10
43430,117481,9
43431,117482,7
43432,117483,8
43433,117484,4
43434,117485,9
43435,117486,11
43436,117487,7
43437,117488,8
43438,117489,8
43439,117490,9
43440,117491,12
43441,117492,7
43442,117493,5
43443,117494,8
43444,117495,10
43445,117496,6
43446,117497,11
43447,117498,10
43448,117499,10
43449,117500,15
43450,117501,9
43451,117502,7
43452,117503,6
43453,117504,9
43454,117505,9
43455,117506,11
43456,117507,10
43457,117508,12
43458,117509,8
43459,117510,10
43460,117511,9
43461,117512,12
43462,117513,7
43463,117514,8
43464,117515,10
43465,117516,6
43466,117517,5
43467,117518,5
43468,117519,17
43469,117520,9
43470,117521,11
43471,117522,11
43472,117523,11
43473,117524,10
43474,117525,11
43475,117526,8
43476,117527,11
43477,117528,13
43478,117529,9
43479,117530,11
43480,117531,8
43481,117532,8
43482,117533,17
43483,117534,9
43484,117535,10
43485,117536,8
43486,117537,7
43487,117538,9
43488,117539,10
43489,117540,12
43490,117541,9
43491,117542,11
43492,117543,11
43493,117544,13
43494,117545,10
43495,117546,12
43496,117547,15
43497,117548,10
43498,117549,11
43499,117550,6
43500,117551,12
43501,117552,11
43502,117553,9
43503,117554,5
43504,117555,10
43505,117556,6
43506,117557,13
43507,117558,8
43508,117559,11
43509,117560,11
43510,117561,7
43511,117562,8
43512,117563,9
43513,117564,10
43514,117565,10
43515,117566,8
43516,117567,10
43517,117568,9
43518,117569,11
43519,117570,7
43520,117571,12
43521,117572,14
43522,117573,9
43523,117574,8
43524,117575,9
43525,117576,9
43526,117577,10
43527,117578,14
43528,117579,10
43529,117580,10
43530,117581,10
43531,117582,11
43532,117583,6
43533,117584,9
43534,117585,13
43535,117586,10
43536,117587,11
43537,117588,10
43538,117589,7
43539,117590,8
43540,117591,8
43541,117592,9
43542,117593,11
43543,117594,6
43544,117595,8
43545,117596,11
43546,117597,11
43547,117598,7
43548,117599,10
43549,117600,10
43550,117601,10
43551,117602,9
43552,117603,6
43553,117604,11
43554,117605,12
43555,117606,10
43556,117607,14
43557,117608,12
43558,117609,8
43559,117610,15
43560,117611,7
43561,117612,10
43562,117613,9
43563,117614,6
43564,117615,11
43565,117616,7
43566,117617,10
43567,117618,15
43568,117619,9
43569,117620,11
43570,117621,9
43571,117622,10
43572,117623,8
43573,117624,10
43574,117625,8
43575,117626,8
43576,117627,13
43577,117628,5
43578,117629,8
43579,117630,7
43580,117631,7
43581,117632,13
43582,117633,13
43583,117634,5
43584,117635,8
43585,117636,9
43586,117637,10
43587,117638,9
43588,117639,10
43589,117640,10
43590,117641,5
43591,117642,12
43592,117643,13
43593,117644,10
43594,117645,11
43595,117646,10
43596,117647,9
43597,117648,10
43598,117649,11
43599,117650,9
43600,117651,9
43601,117652,8
43602,117653,15
43603,117654,11
43604,117655,6
43605,117656,10
43606,117657,5
43607,117658,9
43608,117659,14
43609,117660,11
43610,117661,8
43611,117662,13
43612,117663,8
43613,117664,8
43614,117665,14
43615,117666,9
43616,117667,7
43617,117668,9
43618,117669,9
43619,117670,10
43620,117671,8
43621,117672,15
43622,117673,11
43623,117674,11
43624,117675,6
43625,117676,10
43626,117677,10
43627,117678,9
43628,117679,9
43629,117680,9
43630,117681,12
43631,117682,10
43632,117683,9
43633,117684,9
43634,117685,7
43635,117686,11
43636,117687,11
43637,117688,11
43638,117689,6
43639,117690,11
43640,117691,10
43641,117692,15
43642,117693,6
43643,117694,12
43644,117695,12
43645,117696,8
43646,117697,10
43647,117698,5
43648,117699,5
43649,117700,9
43650,117701,6
43651,117702,11
43652,117703,11
43653,117704,11
43654,117705,7
43655,117706,10
43656,117707,9
43657,117708,10
43658,117709,10
43659,117710,6
43660,117711,10
43661,117712,8
43662,117713,9
43663,117714,9
43664,117715,11
43665,117716,10
43666,117717,10
43667,117718,9
43668,117719,10
43669,117720,11
43670,117721,10
43671,117722,11
43672,117723,11
43673,117724,12
43674,117725,11
43675,117726,15
43676,117727,9
43677,117728,5
43678,117729,14
43679,117730,16
43680,117731,7
43681,117732,11
43682,117733,10
43683,117734,7
43684,117735,9
43685,117736,7
43686,117737,7
43687,117738,11
43688,117739,9
43689,117740,5
43690,117741,8
43691,117742,14
43692,117743,13
43693,117744,14
43694,117745,6
43695,117746,9
43696,117747,12
43697,117748,12
43698,117749,9
43699,117750,10
43700,117751,11
43701,117752,6
43702,117753,6
43703,117754,9
43704,117755,4
43705,117756,12
43706,117757,6
43707,117758,10
43708,117759,10
43709,117760,13
43710,117761,11
43711,117762,10
43712,117763,10
43713,117764,9
43714,117765,9
43715,117766,9
43716,117767,8
43717,117768,13
43718,117769,11
43719,117770,10
43720,117771,13
43721,117772,10
43722,117773,18
43723,117774,13
43724,117775,11
43725,117776,18
43726,117777,13
43727,117778,8
43728,117779,11
43729,117780,8
43730,117781,12
43731,117782,13
43732,117783,12
43733,117784,10
43734,117785,11
43735,117786,12
43736,117787,11
43737,117788,10
43738,117789,10
43739,117790,12
43740,117791,6
43741,117792,10
43742,117793,8
43743,117794,16
43744,117795,9
43745,117796,10
43746,117797,10
43747,117798,7
43748,117799,9
43749,117800,9
43750,117801,11
43751,117802,10
43752,117803,11
43753,117804,9
43754,117805,11
43755,117806,10
43756,117807,11
43757,117808,7
43758,117809,10
43759,117810,11
43760,117811,6
43761,117812,8
43762,117813,8
43763,117814,7
43764,117815,10
43765,117816,14
43766,117817,11
43767,117818,8
43768,117819,11
43769,117820,12
43770,117821,10
43771,117822,10
43772,117823,9
43773,117824,10
43774,117825,12
43775,117826,6
43776,117827,9
43777,117828,9
43778,117829,10
43779,117830,10
43780,117831,11
43781,117832,10
43782,117833,10
43783,117834,10
43784,117835,11
43785,117836,10
43786,117837,8
43787,117838,11
43788,117839,7
43789,117840,11
43790,117841,8
43791,117842,11
43792,117843,9
43793,117844,11
43794,117845,13
43795,117846,9
43796,117847,10
43797,117848,8
43798,117849,15
43799,117850,10
43800,117851,9
43801,117852,10
43802,117853,14
43803,117854,9
43804,117855,12
43805,117856,6
43806,117857,9
43807,117858,6
43808,117859,10
43809,117860,15
43810,117861,7
43811,117862,7
43812,117863,12
43813,117864,5
43814,117865,10
43815,117866,12
43816,117867,12
43817,117868,8
43818,117869,10
43819,117870,8
43820,117871,10
43821,117872,9
43822,117873,9
43823,117874,10
43824,117875,7
43825,117876,13
43826,117877,8
43827,117878,11
43828,117879,7
43829,117880,11
43830,117881,10
43831,117882,9
43832,117883,6
43833,117884,10
43834,117885,8
43835,117886,7
43836,117887,15
43837,117888,11
43838,117889,11
43839,117890,7
43840,117891,12
43841,117892,10
43842,117893,7
43843,117894,9
43844,117895,10
43845,117896,9
43846,117897,12
43847,117898,10
43848,117899,6
43849,117900,11
43850,117901,9
43851,117902,9
43852,117903,11
43853,117904,10
43854,117905,10
43855,117906,12
43856,117907,12
43857,117908,13
43858,117909,11
43859,117910,8
43860,117911,8
43861,117912,8
43862,117913,13
43863,117914,10
43864,117915,11
43865,117916,8
43866,117917,6
43867,117918,11
43868,117919,7
43869,117920,7
43870,117921,12
43871,117922,14
43872,117923,8
43873,117924,12
43874,117925,10
43875,117926,8
43876,117927,9
43877,117928,9
43878,117929,10
43879,117930,9
43880,117931,10
43881,117932,9
43882,117933,12
43883,117934,11
43884,117935,10
43885,117936,7
43886,117937,10
43887,117938,7
43888,117939,8
43889,117940,11
43890,117941,10
43891,117942,15
43892,117943,10
43893,117944,12
43894,117945,9
43895,117946,14
43896,117947,10
43897,117948,11
43898,117949,11
43899,117950,8
43900,117951,10
43901,117952,10
43902,117953,8
43903,117954,6
43904,117955,9
43905,117956,10
43906,117957,8
43907,117958,10
43908,117959,10
43909,117960,11
43910,117961,13
43911,117962,11
43912,117963,9
43913,117964,8
43914,117965,10
43915,117966,10
43916,117967,11
43917,117968,12
43918,117969,7
43919,117970,10
43920,117971,8
43921,117972,9
43922,117973,14
43923,117974,7
43924,117975,11
43925,117976,11
43926,117977,8
43927,117978,10
43928,117979,8
43929,117980,9
43930,117981,8
43931,117982,7
43932,117983,8
43933,117984,7
43934,117985,16
43935,117986,10
43936,117987,4
43937,117988,11
43938,117989,11
43939,117990,10
43940,117991,9
43941,117992,12
43942,117993,15
43943,117994,7
43944,117995,10
43945,117996,10
43946,117997,13
43947,117998,14
43948,117999,12
43949,118000,11
43950,118001,9
43951,118002,9
43952,118003,12
43953,118004,7
43954,118005,14
43955,118006,11
43956,118007,10
43957,118008,8
43958,118009,11
43959,118010,6
43960,118011,11
43961,118012,17
43962,118013,11
43963,118014,11
43964,118015,10
43965,118016,12
43966,118017,10
43967,118018,10
43968,118019,6
43969,118020,8
43970,118021,8
43971,118022,12
43972,118023,10
43973,118024,16
43974,118025,8
43975,118026,13
43976,118027,11
43977,118028,10
43978,118029,7
43979,118030,14
43980,118031,7
43981,118032,10
43982,118033,10
43983,118034,9
43984,118035,9
43985,118036,10
43986,118037,8
43987,118038,16
43988,118039,9
43989,118040,12
43990,118041,9
43991,118042,10
43992,118043,5
43993,118044,10
43994,118045,9
43995,118046,6
43996,118047,8
43997,118048,12
43998,118049,10
43999,118050,7
44000,118051,9
44001,118052,8
44002,118053,14
44003,118054,9
44004,118055,8
44005,118056,13
44006,118057,6
44007,118058,11
44008,118059,10
44009,118060,10
44010,118061,8
44011,118062,10
44012,118063,11
44013,118064,5
44014,118065,4
44015,118066,8
44016,118067,7
44017,118068,10
44018,118069,10
44019,118070,7
44020,118071,9
44021,118072,12
44022,118073,11
44023,118074,14
44024,118075,9
44025,118076,8
44026,118077,8
44027,118078,11
44028,118079,12
44029,118080,7
44030,118081,10
44031,118082,10
44032,118083,7
44033,118084,12
44034,118085,10
44035,118086,10
44036,118087,11
44037,118088,10
44038,118089,5
44039,118090,12
