title:P                                                                               , recorded:02.07.20 11.08.55, sampling:128, subject:N                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
105,0,4241.025537,4228.205025,4232.307589,4231.794768,4229.230666,4231.794768,4231.794768,4226.153743,4225.128102,4228.205025,4230.769127,4233.33323,4229.743486,4231.281948
106,0,4241.025537,4230.256307,4233.33323,4236.922973,4229.743486,4234.871691,4234.358871,4226.666563,4219.999897,4223.58964,4232.307589,4234.358871,4225.128102,4239.487076
107,0,4240.512717,4226.666563,4229.230666,4234.358871,4219.487076,4235.384512,4232.820409,4228.717845,4219.487076,4216.922974,4228.205025,4228.717845,4219.487076,4239.999896
108,0,4235.897332,4225.128102,4226.666563,4230.256307,4223.07682,4233.84605,4232.820409,4232.820409,4219.999897,4222.051179,4226.666563,4227.692204,4220.512717,4231.281948
109,0,4234.358871,4227.179384,4228.717845,4232.307589,4237.435794,4232.307589,4234.871691,4233.33323,4217.948615,4227.179384,4229.743486,4232.820409,4223.58964,4229.743486
110,0,4232.307589,4223.58964,4227.179384,4229.743486,4234.871691,4227.179384,4229.230666,4225.128102,4216.922974,4218.974256,4219.487076,4227.692204,4216.410153,4230.769127
111,0,4226.153743,4215.897333,4217.435794,4222.051179,4221.025538,4223.58964,4219.999897,4222.051179,4216.922974,4212.307589,4206.153743,4216.410153,4200.512718,4220.512717
112,0,4222.051179,4209.230666,4208.717846,4212.82041,4211.281948,4217.435794,4214.358871,4219.999897,4204.615282,4209.230666,4204.615282,4210.769128,4194.358872,4209.743487
113,0,4229.230666,4211.281948,4212.82041,4214.871692,4208.717846,4214.871692,4216.922974,4220.512717,4198.461436,4205.640923,4211.281948,4214.358871,4207.179384,4221.025538
114,0,4238.461435,4218.974256,4218.461435,4222.563999,4210.769128,4221.538358,4221.538358,4221.538358,4204.615282,4205.640923,4214.358871,4218.974256,4215.384512,4234.358871
115,0,4242.051178,4224.615281,4218.461435,4225.640922,4217.435794,4228.205025,4221.538358,4216.922974,4203.07682,4208.717846,4212.307589,4219.999897,4215.384512,4235.384512
116,0,4245.640922,4226.153743,4216.922974,4225.640922,4220.512717,4225.128102,4217.948615,4214.358871,4197.948615,4208.205025,4211.794769,4217.435794,4217.435794,4237.435794
117,0,4246.153742,4227.179384,4217.435794,4224.102461,4219.999897,4219.487076,4215.897333,4216.410153,4203.589641,4212.307589,4216.410153,4214.871692,4220.512717,4242.563999
118,0,4246.666563,4227.179384,4214.871692,4221.538358,4213.846051,4215.384512,4210.256307,4210.256307,4202.564,4213.33323,4218.461435,4213.33323,4218.461435,4239.487076
119,0,4253.333229,4229.743486,4214.871692,4229.230666,4208.717846,4213.33323,4205.640923,4204.102461,4194.358872,4205.640923,4216.410153,4215.897333,4214.871692,4240.512717
120,0,4262.051178,4234.871691,4223.58964,4237.435794,4214.358871,4214.871692,4209.743487,4214.358871,4199.999897,4209.743487,4220.512717,4225.640922,4221.538358,4252.307588
121,0,4266.153742,4239.487076,4230.769127,4234.871691,4216.922974,4215.897333,4214.871692,4218.974256,4203.589641,4218.461435,4227.692204,4233.33323,4232.307589,4258.461434
122,0,4262.563998,4241.538358,4231.794768,4234.871691,4214.871692,4213.846051,4216.410153,4211.281948,4193.333231,4216.922974,4226.153743,4233.33323,4231.281948,4254.35887
123,0,4257.948614,4238.461435,4228.717845,4237.948614,4214.871692,4212.307589,4217.435794,4211.281948,4192.30759,4213.846051,4215.897333,4231.794768,4223.58964,4250.256306
124,0,4258.461434,4237.435794,4228.205025,4232.307589,4210.256307,4211.281948,4216.922974,4217.435794,4200.512718,4213.846051,4207.692205,4232.820409,4220.512717,4250.256306
125,0,4255.897332,4239.999896,4226.666563,4231.281948,4207.179384,4216.922974,4221.025538,4220.512717,4203.589641,4211.794769,4209.230666,4231.794768,4212.82041,4247.179383
126,0,4246.666563,4236.922973,4225.640922,4233.33323,4219.487076,4228.205025,4229.230666,4226.666563,4207.179384,4212.307589,4217.948615,4235.897332,4212.307589,4242.563999
127,0,4243.076819,4230.769127,4226.666563,4228.717845,4230.256307,4230.769127,4226.666563,4230.769127,4213.846051,4218.974256,4224.102461,4241.025537,4224.615281,4242.563999
128,0,4247.692204,4234.358871,4231.281948,4232.307589,4228.717845,4224.615281,4221.025538,4230.769127,4218.461435,4231.794768,4235.384512,4243.58964,4236.922973,4251.281947
0,0,4249.230665,4234.871691,4233.33323,4236.922973,4222.051179,4218.461435,4215.384512,4223.58964,4214.871692,4236.922973,4233.84605,4247.179383,4238.974255,4255.897332
1,0,4251.281947,4235.897332,4234.358871,4234.358871,4224.102461,4217.948615,4210.256307,4216.922974,4205.640923,4232.307589,4218.461435,4253.84605,4236.922973,4254.35887
2,0,4249.230665,4237.435794,4234.358871,4233.33323,4222.563999,4217.948615,4211.281948,4216.922974,4198.461436,4226.666563,4222.051179,4252.307588,4232.820409,4251.281947
3,0,4238.461435,4233.33323,4232.307589,4239.487076,4212.82041,4216.410153,4217.435794,4219.999897,4203.589641,4221.025538,4233.33323,4241.025537,4233.33323,4245.128101
4,0,4231.794768,4222.563999,4228.717845,4231.281948,4204.615282,4213.33323,4219.999897,4219.999897,4209.230666,4209.743487,4219.999897,4233.33323,4229.230666,4235.897332
5,0,4231.281948,4215.897333,4225.128102,4217.948615,4209.743487,4215.897333,4225.128102,4220.512717,4208.717846,4204.102461,4206.666564,4232.307589,4219.487076,4228.717845
6,0,4227.692204,4216.410153,4219.487076,4219.487076,4218.974256,4223.07682,4232.307589,4222.051179,4208.205025,4211.794769,4207.179384,4231.281948,4214.871692,4224.102461
7,0,4227.692204,4226.153743,4219.487076,4229.230666,4226.153743,4228.717845,4231.794768,4227.692204,4216.922974,4223.07682,4207.692205,4229.743486,4219.487076,4224.102461
8,0,4226.153743,4228.205025,4218.461435,4225.128102,4221.538358,4225.128102,4222.563999,4224.615281,4221.025538,4226.666563,4206.666564,4226.666563,4218.461435,4221.025538
9,0,4221.538358,4223.58964,4213.33323,4221.538358,4212.82041,4218.461435,4213.33323,4215.384512,4216.922974,4226.666563,4209.230666,4229.743486,4218.974256,4222.051179
10,0,4226.666563,4231.794768,4217.948615,4235.897332,4225.640922,4221.538358,4216.922974,4224.102461,4224.615281,4231.794768,4220.512717,4240.512717,4235.897332,4234.358871
11,0,4230.769127,4236.410153,4222.563999,4237.435794,4236.922973,4225.640922,4225.640922,4235.897332,4233.84605,4235.384512,4227.692204,4242.051178,4244.10246,4235.384512
12,0,4216.410153,4215.897333,4209.743487,4214.358871,4222.051179,4218.974256,4219.487076,4224.615281,4223.07682,4225.640922,4207.179384,4225.640922,4224.615281,4216.410153
13,0,4206.153743,4202.564,4198.461436,4205.128102,4215.384512,4216.922974,4217.435794,4212.307589,4210.769128,4214.871692,4190.769128,4214.358871,4210.256307,4208.717846
14,0,4209.743487,4207.692205,4205.128102,4215.384512,4225.640922,4218.974256,4223.07682,4210.256307,4210.256307,4212.307589,4201.538359,4219.487076,4214.871692,4215.897333
15,0,4207.692205,4212.82041,4213.33323,4220.512717,4225.640922,4215.384512,4217.948615,4204.615282,4212.307589,4215.897333,4213.846051,4228.205025,4217.948615,4218.461435
16,0,4199.487077,4216.410153,4210.769128,4219.999897,4224.102461,4214.358871,4211.794769,4205.128102,4212.307589,4223.07682,4212.82041,4229.743486,4218.461435,4215.897333
17,0,4195.384513,4215.897333,4206.153743,4219.999897,4225.640922,4215.897333,4216.922974,4211.794769,4210.256307,4225.640922,4205.128102,4228.717845,4218.974256,4212.82041
18,0,4197.435795,4211.794769,4211.794769,4219.999897,4223.58964,4213.33323,4222.051179,4215.384512,4211.794769,4221.538358,4204.102461,4231.281948,4217.435794,4215.384512
19,0,4195.384513,4206.666564,4211.281948,4213.846051,4221.538358,4208.717846,4217.948615,4217.948615,4215.384512,4213.846051,4209.230666,4227.692204,4217.435794,4214.358871
20,0,4192.82041,4206.666564,4204.102461,4209.230666,4218.974256,4207.179384,4216.410153,4220.512717,4214.871692,4216.410153,4209.743487,4219.487076,4218.974256,4210.256307
21,0,4193.333231,4206.153743,4203.07682,4212.307589,4211.281948,4203.07682,4215.897333,4218.974256,4214.358871,4220.512717,4199.487077,4213.846051,4210.256307,4208.205025
22,0,4194.871692,4201.025538,4205.128102,4211.281948,4210.769128,4206.153743,4218.461435,4224.102461,4223.07682,4220.512717,4200.512718,4214.358871,4205.640923,4206.153743
23,0,4188.717846,4192.82041,4197.948615,4196.922974,4213.33323,4212.82041,4221.025538,4228.205025,4225.128102,4213.846051,4205.640923,4211.794769,4209.743487,4199.487077
24,0,4189.743487,4197.948615,4202.051179,4199.999897,4216.410153,4217.948615,4223.07682,4226.153743,4226.153743,4218.461435,4212.82041,4216.922974,4215.384512,4203.07682
25,0,4201.538359,4207.692205,4211.281948,4214.358871,4215.384512,4220.512717,4222.563999,4224.102461,4226.666563,4223.07682,4214.871692,4220.512717,4213.846051,4209.230666
26,0,4205.128102,4208.717846,4209.230666,4213.846051,4218.461435,4219.487076,4221.538358,4226.153743,4223.07682,4217.948615,4205.128102,4215.897333,4210.769128,4207.692205
27,0,4202.051179,4207.179384,4206.153743,4209.743487,4226.153743,4217.948615,4225.640922,4227.179384,4223.58964,4216.410153,4204.615282,4214.871692,4215.384512,4203.589641
28,0,4203.07682,4207.179384,4213.33323,4210.769128,4232.820409,4220.512717,4231.794768,4226.666563,4227.692204,4224.615281,4215.897333,4217.435794,4217.435794,4205.128102
29,0,4201.025538,4198.974256,4213.846051,4203.589641,4227.179384,4215.897333,4229.230666,4222.563999,4221.538358,4222.563999,4210.769128,4213.33323,4208.717846,4205.128102
30,0,4193.846051,4191.281949,4207.179384,4196.922974,4217.435794,4204.102461,4222.051179,4219.999897,4216.410153,4210.769128,4197.435795,4209.230666,4206.153743,4201.025538
31,0,4196.922974,4192.82041,4210.256307,4198.974256,4217.435794,4200.512718,4220.512717,4222.563999,4222.563999,4212.307589,4197.948615,4212.82041,4213.846051,4199.999897
32,0,4205.128102,4196.922974,4217.435794,4201.538359,4221.025538,4206.666564,4225.640922,4225.128102,4224.102461,4219.487076,4208.205025,4218.974256,4216.922974,4210.769128
33,0,4207.179384,4202.564,4219.487076,4204.615282,4224.102461,4209.743487,4228.717845,4223.58964,4220.512717,4218.974256,4214.871692,4220.512717,4218.974256,4221.538358
34,0,4208.717846,4208.717846,4219.487076,4205.128102,4227.692204,4208.205025,4228.205025,4224.102461,4226.666563,4222.563999,4215.897333,4222.563999,4218.461435,4218.974256
35,0,4211.281948,4211.281948,4223.58964,4208.717846,4231.281948,4207.692205,4227.692204,4228.205025,4231.794768,4230.769127,4215.897333,4228.205025,4217.435794,4216.922974
36,0,4209.743487,4210.769128,4226.153743,4214.871692,4224.615281,4206.153743,4226.666563,4225.640922,4225.640922,4232.307589,4217.435794,4230.769127,4223.58964,4221.025538
37,0,4210.769128,4212.307589,4227.179384,4212.82041,4216.922974,4206.666564,4227.692204,4224.615281,4226.153743,4231.794768,4219.487076,4231.281948,4227.692204,4219.487076
38,0,4210.256307,4212.82041,4225.640922,4207.179384,4218.974256,4208.205025,4230.769127,4228.717845,4228.717845,4226.666563,4213.33323,4225.128102,4219.487076,4212.82041
39,0,4208.717846,4213.33323,4221.538358,4212.307589,4228.717845,4208.717846,4231.281948,4227.179384,4223.58964,4221.538358,4204.102461,4215.897333,4210.256307,4210.256307
40,0,4206.666564,4209.230666,4216.410153,4213.33323,4228.717845,4203.589641,4223.07682,4219.487076,4216.922974,4215.384512,4197.948615,4208.205025,4206.153743,4207.692205
41,0,4206.153743,4209.230666,4215.384512,4207.692205,4222.563999,4204.615282,4223.07682,4222.051179,4217.948615,4213.33323,4198.974256,4209.230666,4207.692205,4207.179384
42,0,4209.230666,4217.948615,4222.051179,4210.769128,4223.58964,4214.358871,4231.281948,4227.692204,4221.025538,4217.435794,4207.692205,4213.846051,4214.871692,4213.33323
43,0,4219.487076,4225.640922,4233.33323,4219.487076,4230.256307,4216.922974,4235.384512,4229.743486,4229.743486,4230.256307,4226.666563,4224.615281,4227.692204,4225.128102
44,0,4223.07682,4216.922974,4237.435794,4218.974256,4236.410153,4214.358871,4236.922973,4235.897332,4237.948614,4242.563999,4236.922973,4235.384512,4235.897332,4226.666563
45,0,4217.948615,4216.410153,4235.897332,4220.512717,4240.512717,4218.974256,4240.512717,4239.999896,4233.84605,4241.025537,4231.281948,4236.922973,4230.769127,4219.999897
46,0,4220.512717,4232.307589,4237.435794,4227.179384,4236.922973,4217.948615,4237.948614,4234.871691,4227.692204,4228.717845,4219.487076,4230.256307,4217.948615,4217.435794
47,0,4219.999897,4231.281948,4232.820409,4222.563999,4228.205025,4201.538359,4225.640922,4221.538358,4219.487076,4209.230666,4208.205025,4221.538358,4208.205025,4211.794769
48,0,4211.794769,4218.461435,4221.025538,4210.769128,4217.435794,4194.358872,4216.922974,4213.33323,4204.615282,4197.948615,4199.999897,4214.358871,4197.948615,4201.025538
49,0,4207.692205,4219.999897,4215.384512,4210.256307,4211.794769,4202.051179,4218.974256,4216.922974,4203.589641,4207.179384,4198.974256,4211.794769,4192.30759,4198.461436
50,0,4215.384512,4227.692204,4218.974256,4217.435794,4219.487076,4206.153743,4223.07682,4223.07682,4218.461435,4217.435794,4202.051179,4216.922974,4202.564,4209.230666
51,0,4216.922974,4224.615281,4217.435794,4218.974256,4228.717845,4202.564,4219.999897,4218.461435,4219.487076,4213.846051,4201.025538,4214.358871,4207.179384,4210.256307
52,0,4210.256307,4219.999897,4212.82041,4217.435794,4230.256307,4203.07682,4216.410153,4212.307589,4215.384512,4215.897333,4204.102461,4208.717846,4202.564,4203.589641
53,0,4210.769128,4221.538358,4212.82041,4213.846051,4232.307589,4207.692205,4217.435794,4213.33323,4218.461435,4228.205025,4211.794769,4211.794769,4207.179384,4204.102461
54,0,4220.512717,4228.717845,4218.974256,4218.461435,4238.974255,4211.794769,4222.051179,4215.897333,4221.025538,4232.820409,4215.897333,4221.538358,4216.922974,4212.307589
55,0,4224.102461,4228.717845,4226.666563,4227.692204,4236.410153,4212.307589,4227.179384,4219.487076,4222.051179,4230.769127,4217.948615,4224.102461,4217.948615,4216.410153
56,0,4221.538358,4222.563999,4229.230666,4226.153743,4233.84605,4212.307589,4229.230666,4227.179384,4225.640922,4234.871691,4221.025538,4221.025538,4216.922974,4212.307589
57,0,4219.999897,4224.102461,4223.07682,4219.487076,4236.410153,4213.33323,4228.205025,4229.230666,4224.102461,4237.435794,4219.487076,4217.948615,4216.922974,4211.281948
58,0,4219.999897,4231.794768,4222.563999,4226.153743,4237.435794,4214.358871,4228.205025,4226.666563,4224.102461,4235.897332,4215.897333,4218.461435,4217.948615,4213.33323
59,0,4216.410153,4230.769127,4225.128102,4228.717845,4233.33323,4213.33323,4222.051179,4224.102461,4226.153743,4228.205025,4215.384512,4217.435794,4215.897333,4210.769128
60,0,4214.358871,4226.153743,4223.58964,4222.051179,4233.84605,4214.358871,4216.410153,4218.974256,4223.58964,4226.666563,4217.948615,4216.410153,4217.435794,4210.256307
61,0,4217.948615,4228.717845,4226.153743,4224.615281,4243.076819,4215.897333,4222.051179,4217.948615,4223.07682,4232.820409,4217.948615,4219.999897,4220.512717,4213.846051
62,0,4216.922974,4234.358871,4230.769127,4231.794768,4237.435794,4214.358871,4227.692204,4226.666563,4225.128102,4228.717845,4218.974256,4224.615281,4222.563999,4216.410153
63,0,4214.871692,4232.307589,4229.230666,4227.692204,4221.538358,4212.82041,4226.666563,4227.179384,4222.563999,4221.025538,4221.538358,4226.153743,4223.07682,4216.410153
64,0,4234.358871,4229.743486,4231.281948,4229.230666,4232.307589,4216.922974,4230.769127,4223.07682,4226.666563,4230.769127,4224.102461,4232.307589,4225.640922,4216.922974
65,0,4247.179383,4238.974255,4237.948614,4239.999896,4253.333229,4221.025538,4236.410153,4228.205025,4233.84605,4238.461435,4226.153743,4234.871691,4226.153743,4217.435794
66,0,4221.538358,4235.897332,4230.256307,4234.871691,4247.179383,4222.051179,4236.410153,4231.794768,4233.84605,4233.84605,4224.615281,4226.153743,4221.025538,4213.33323
67,0,4201.025538,4222.051179,4217.948615,4221.538358,4234.871691,4219.487076,4234.871691,4227.179384,4231.794768,4234.871691,4224.102461,4219.999897,4221.025538,4208.717846
68,0,4215.897333,4233.33323,4219.487076,4228.205025,4241.025537,4216.922974,4233.33323,4228.205025,4232.307589,4235.897332,4224.615281,4222.051179,4226.153743,4213.33323
69,0,4221.025538,4252.820409,4223.58964,4237.948614,4245.640922,4216.410153,4229.230666,4228.717845,4228.717845,4229.743486,4222.563999,4219.487076,4224.615281,4216.922974
70,0,4206.666564,4245.128101,4217.948615,4232.820409,4235.897332,4213.846051,4225.640922,4222.051179,4221.538358,4224.102461,4216.410153,4212.82041,4212.307589,4206.153743
71,0,4208.205025,4238.461435,4217.435794,4233.33323,4233.33323,4211.281948,4229.230666,4222.051179,4218.974256,4224.102461,4212.82041,4212.82041,4204.615282,4201.025538
72,0,4214.871692,4245.640922,4225.128102,4236.922973,4236.410153,4213.33323,4236.410153,4226.666563,4216.922974,4221.025538,4210.256307,4216.410153,4206.153743,4206.153743
73,0,4212.307589,4245.640922,4231.794768,4236.922973,4236.922973,4216.922974,4236.410153,4226.153743,4213.33323,4221.025538,4210.256307,4223.58964,4208.205025,4210.769128
74,0,4212.307589,4237.435794,4230.256307,4236.922973,4235.384512,4214.358871,4228.717845,4218.461435,4208.205025,4222.563999,4207.692205,4225.128102,4208.717846,4212.307589
75,0,4214.871692,4235.384512,4229.743486,4236.922973,4235.897332,4211.281948,4228.205025,4216.410153,4212.307589,4221.538358,4206.153743,4222.563999,4212.82041,4213.33323
76,0,4209.743487,4229.230666,4228.205025,4228.205025,4223.07682,4206.153743,4223.07682,4215.384512,4211.794769,4213.846051,4208.205025,4219.999897,4210.256307,4206.666564
77,0,4209.743487,4228.205025,4223.58964,4224.615281,4213.33323,4202.564,4214.871692,4213.846051,4210.256307,4213.846051,4210.256307,4221.025538,4203.07682,4204.102461
78,0,4214.871692,4236.410153,4221.538358,4235.897332,4225.640922,4208.717846,4219.487076,4216.410153,4218.461435,4221.538358,4212.307589,4221.025538,4206.153743,4206.666564
79,0,4218.461435,4245.640922,4228.205025,4248.717845,4243.58964,4218.974256,4232.307589,4226.153743,4227.179384,4229.230666,4216.922974,4224.615281,4215.384512,4210.256307
80,0,4217.435794,4247.692204,4230.256307,4244.615281,4243.58964,4219.999897,4231.794768,4233.33323,4224.615281,4226.666563,4211.794769,4223.58964,4214.871692,4212.82041
81,0,4211.794769,4241.538358,4218.461435,4232.820409,4235.384512,4215.897333,4227.179384,4230.256307,4221.025538,4218.974256,4205.128102,4216.922974,4210.769128,4207.179384
82,0,4208.717846,4234.871691,4211.281948,4229.230666,4230.769127,4211.281948,4230.769127,4228.717845,4221.538358,4217.948615,4209.743487,4217.435794,4209.743487,4202.051179
83,0,4211.794769,4232.307589,4217.948615,4230.256307,4230.769127,4208.717846,4230.256307,4230.769127,4219.487076,4220.512717,4210.769128,4220.512717,4206.666564,4204.102461
84,0,4209.230666,4228.205025,4214.358871,4222.563999,4225.128102,4206.666564,4223.07682,4228.717845,4215.384512,4213.846051,4193.333231,4211.281948,4194.871692,4197.948615
85,0,4203.07682,4219.487076,4207.179384,4215.897333,4214.871692,4199.999897,4216.410153,4222.563999,4208.717846,4199.487077,4185.128103,4205.128102,4185.640923,4184.615282
86,0,4203.589641,4217.948615,4215.384512,4221.025538,4218.461435,4201.538359,4219.487076,4218.461435,4206.666564,4198.974256,4198.974256,4211.281948,4190.256308,4185.128103
87,0,4208.205025,4226.666563,4223.58964,4229.230666,4235.384512,4215.897333,4230.769127,4222.051179,4216.410153,4214.358871,4209.743487,4222.563999,4199.487077,4199.487077
88,0,4210.769128,4234.358871,4219.999897,4231.794768,4241.538358,4224.615281,4235.897332,4225.640922,4222.563999,4222.563999,4206.153743,4225.128102,4203.589641,4206.666564
89,0,4209.230666,4231.281948,4216.922974,4227.179384,4228.205025,4216.410153,4228.717845,4223.58964,4219.487076,4216.922974,4202.051179,4216.922974,4201.538359,4200.512718
90,0,4206.153743,4221.538358,4217.948615,4225.640922,4216.922974,4207.692205,4217.948615,4215.897333,4215.384512,4212.82041,4202.051179,4213.33323,4201.538359,4196.410154
91,0,4210.256307,4218.974256,4213.33323,4223.58964,4224.615281,4202.564,4211.281948,4206.153743,4209.743487,4213.846051,4196.410154,4214.871692,4202.051179,4197.435795
92,0,4223.58964,4229.743486,4213.33323,4226.666563,4237.435794,4202.051179,4211.794769,4206.666564,4210.256307,4211.794769,4198.461436,4217.948615,4205.128102,4201.538359
93,0,4226.666563,4231.281948,4216.922974,4226.153743,4232.820409,4204.102461,4214.871692,4212.82041,4215.384512,4208.205025,4208.717846,4215.897333,4208.717846,4205.128102
94,0,4220.512717,4223.07682,4215.897333,4222.051179,4229.743486,4207.179384,4218.461435,4217.948615,4216.922974,4212.82041,4214.358871,4215.897333,4212.82041,4206.666564
95,0,4216.410153,4221.538358,4211.794769,4221.025538,4234.871691,4208.717846,4218.461435,4216.922974,4218.461435,4216.922974,4210.256307,4221.538358,4211.794769,4202.051179
96,0,4220.512717,4228.205025,4216.922974,4226.666563,4238.461435,4213.846051,4220.512717,4222.051179,4228.717845,4224.615281,4209.743487,4227.692204,4210.256307,4206.153743
97,0,4222.563999,4225.128102,4225.640922,4226.666563,4232.820409,4216.410153,4223.07682,4226.666563,4234.871691,4230.256307,4214.871692,4229.230666,4212.82041,4213.846051
98,0,4218.461435,4221.538358,4225.640922,4222.563999,4225.640922,4213.846051,4226.666563,4223.07682,4233.33323,4229.230666,4219.999897,4230.769127,4216.410153,4213.33323
99,0,4216.922974,4223.58964,4220.512717,4224.615281,4229.230666,4211.281948,4225.640922,4219.999897,4232.307589,4227.179384,4213.846051,4233.33323,4210.256307,4211.281948
100,0,4220.512717,4228.205025,4221.025538,4232.307589,4233.84605,4214.358871,4225.128102,4222.563999,4232.820409,4229.230666,4207.692205,4235.384512,4208.205025,4214.871692
101,0,4221.025538,4231.794768,4222.563999,4233.33323,4228.205025,4217.435794,4227.692204,4221.025538,4232.307589,4230.256307,4216.410153,4233.33323,4216.922974,4213.846051
102,0,4217.435794,4230.769127,4221.025538,4231.281948,4228.205025,4218.974256,4228.205025,4221.538358,4232.307589,4226.666563,4224.102461,4229.230666,4221.538358,4211.281948
103,0,4215.897333,4228.205025,4220.512717,4232.307589,4239.487076,4219.487076,4226.666563,4225.640922,4232.820409,4229.230666,4220.512717,4229.230666,4217.435794,4215.384512
104,0,4212.307589,4224.615281,4218.974256,4229.743486,4238.974255,4216.410153,4229.743486,4224.615281,4229.230666,4228.205025,4217.948615,4234.358871,4215.384512,4216.922974
105,0,4210.256307,4220.512717,4219.487076,4224.615281,4231.281948,4211.794769,4233.84605,4226.153743,4227.179384,4223.58964,4225.640922,4239.487076,4217.948615,4216.410153
106,0,4214.358871,4221.538358,4222.051179,4228.205025,4232.820409,4212.307589,4232.307589,4230.256307,4228.717845,4226.153743,4223.07682,4234.358871,4215.384512,4216.410153
107,0,4213.846051,4230.256307,4221.538358,4235.384512,4236.922973,4217.948615,4231.794768,4227.692204,4233.84605,4232.307589,4217.948615,4225.128102,4214.871692,4216.410153
108,0,4208.717846,4235.897332,4216.922974,4233.84605,4236.410153,4217.948615,4231.281948,4225.640922,4233.84605,4226.153743,4216.922974,4223.07682,4214.358871,4214.871692
109,0,4206.666564,4237.948614,4218.974256,4233.33323,4241.538358,4215.897333,4230.769127,4227.692204,4233.84605,4219.999897,4205.128102,4226.666563,4209.230666,4212.82041
110,0,4208.205025,4238.974255,4223.07682,4235.897332,4242.563999,4215.897333,4228.717845,4223.07682,4231.281948,4223.07682,4204.102461,4230.769127,4211.281948,4215.384512
111,0,4210.769128,4238.974255,4221.538358,4237.948614,4239.999896,4216.410153,4225.640922,4218.461435,4232.307589,4224.615281,4224.102461,4233.84605,4223.58964,4221.025538
112,0,4207.692205,4230.769127,4214.358871,4231.281948,4237.948614,4212.82041,4218.974256,4218.974256,4230.769127,4216.922974,4226.666563,4222.563999,4222.563999,4214.871692
113,0,4205.640923,4225.128102,4213.846051,4226.153743,4228.717845,4212.307589,4213.846051,4217.435794,4225.640922,4217.435794,4210.256307,4213.33323,4212.307589,4208.205025
114,0,4210.256307,4228.717845,4217.948615,4230.256307,4218.461435,4213.33323,4213.33323,4215.384512,4225.128102,4216.410153,4210.769128,4222.563999,4211.281948,4211.281948
115,0,4215.384512,4231.794768,4220.512717,4232.307589,4225.640922,4211.281948,4214.358871,4214.358871,4226.153743,4208.717846,4214.871692,4226.153743,4211.281948,4215.897333
116,0,4214.871692,4228.205025,4223.07682,4226.666563,4238.974255,4212.307589,4214.358871,4215.384512,4226.153743,4213.33323,4204.615282,4216.922974,4208.717846,4216.922974
117,0,4217.435794,4233.33323,4232.820409,4230.769127,4241.538358,4219.999897,4217.435794,4222.563999,4235.384512,4229.230666,4208.205025,4224.615281,4214.358871,4223.58964
118,0,4217.435794,4236.410153,4236.922973,4235.384512,4234.358871,4221.025538,4218.974256,4225.128102,4237.435794,4226.153743,4212.307589,4234.871691,4215.384512,4224.615281
119,0,4212.307589,4228.717845,4229.743486,4226.153743,4229.230666,4218.461435,4219.487076,4219.487076,4230.256307,4214.358871,4199.999897,4230.256307,4207.179384,4218.461435
120,0,4208.717846,4218.974256,4223.07682,4216.410153,4227.179384,4219.487076,4218.461435,4214.358871,4225.640922,4207.692205,4190.256308,4222.051179,4202.564,4214.358871
121,0,4206.153743,4216.410153,4223.07682,4217.948615,4226.666563,4219.487076,4214.871692,4212.307589,4220.512717,4198.974256,4193.846051,4214.358871,4208.205025,4212.82041
122,0,4211.794769,4221.025538,4230.769127,4222.051179,4225.640922,4218.461435,4214.871692,4215.384512,4221.025538,4202.564,4204.615282,4216.410153,4215.897333,4216.410153
123,0,4218.974256,4227.692204,4242.051178,4224.615281,4228.205025,4222.563999,4222.563999,4224.615281,4236.922973,4221.025538,4211.281948,4231.281948,4219.999897,4224.615281
124,0,4216.410153,4226.153743,4242.563999,4224.615281,4230.769127,4224.615281,4227.179384,4229.743486,4243.076819,4225.640922,4206.666564,4238.461435,4219.487076,4224.615281
125,0,4213.33323,4221.538358,4235.897332,4222.051179,4226.666563,4219.999897,4222.563999,4224.615281,4232.307589,4212.82041,4200.512718,4230.769127,4218.461435,4219.487076
126,0,4221.538358,4233.84605,4242.563999,4231.794768,4231.281948,4221.025538,4221.025538,4219.487076,4232.307589,4208.717846,4203.07682,4227.179384,4220.512717,4221.538358
127,0,4222.051179,4244.615281,4247.692204,4239.487076,4242.051178,4224.102461,4220.512717,4218.461435,4239.487076,4211.794769,4203.589641,4224.615281,4217.435794,4220.512717
128,0,4215.384512,4238.974255,4238.461435,4231.281948,4234.358871,4222.051179,4218.974256,4222.051179,4238.974255,4210.256307,4201.025538,4222.051179,4215.897333,4217.435794
0,0,4213.846051,4227.179384,4230.256307,4217.435794,4211.794769,4215.897333,4216.922974,4218.974256,4231.281948,4205.128102,4200.512718,4219.999897,4214.358871,4216.410153
1,0,4214.358871,4221.538358,4231.281948,4216.410153,4211.281948,4211.281948,4213.33323,4212.82041,4228.717845,4207.179384,4203.07682,4216.922974,4215.897333,4214.358871
2,0,4212.82041,4222.051179,4236.922973,4223.07682,4227.692204,4211.794769,4212.307589,4213.846051,4231.794768,4213.846051,4206.666564,4216.922974,4216.410153,4212.307589
3,0,4215.384512,4230.256307,4245.128101,4229.743486,4232.820409,4218.461435,4220.512717,4220.512717,4236.410153,4221.538358,4208.205025,4229.230666,4217.948615,4217.435794
