MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
3525_5,0.430794534,0.6671305670000001,0.425733806,2.637525304,5.378415992000001,0.29402834,0.21634615399999998,6.9511639679999995,0.264423077,1.5346659919999999,0.446356275,0.373987854,0.444964575,0.353744939,0.914600202,0.815662955,1.9171305669999998,2.330718623,0.546432186,0.8617155870000001,0.339954453,0.421938259,0.22697368399999998,1.4380060730000002,3.532388664,1.307059717,0.273152834,0.327176113,0.874620445,0.17990890699999998,0.535804656,2.878415992,0.547697368,0.563259109,0.489752024,0.926492915,0.7071103240000001,0.475202429,0.680288462,0.440409919,0.39144736799999996,0.546685223,0.663081984,0.181722542,0.977205779,0.168957778,2.527353065,0.32066208399999996,0.44262870000000004,1.79169589,0.23397390899999998,0.162996213,0.189156965,0.139711039,0.179337916,0.21433581100000001,0.214756628,0.121054846,0.190209005,0.133048113,0.461775845,0.34051059100000003,1.576167765,2.357834198,0.16622247199999998,1.507504559,0.91036611,0.239234114,0.158647777,0.13129471199999998,0.139711039,0.113199607,0.471244214,0.167414785,0.172604853,0.18529948100000002,1.171693085,Ts65Dn,Saline,S/C,t-SC-s
3525_6,0.423008625,0.6759259259999999,0.439751395,2.702308473,5.899036022000001,0.302004059,0.215119229,7.1046423139999995,0.273972603,1.6576610859999998,0.45687468299999995,0.37924911200000005,0.453450025,0.369863014,0.979959411,0.84906139,1.9288432269999998,2.575342466,0.5714104520000001,0.866438356,0.343607306,0.41704718399999996,0.21638762,1.530314561,3.6773211569999997,1.326103501,0.278538813,0.344368341,0.895991882,0.179477423,0.5454084220000001,2.87201928,0.5579655,0.5911973620000001,0.501902588,0.9667681379999999,0.755327245,0.5109081679999999,0.735159817,0.475773719,0.41882293299999995,0.587519026,0.725139523,0.18623224300000002,1.014771362,0.181708955,2.553042618,0.33769171,0.440667185,2.148067001,0.23337338300000002,0.172591703,0.209626122,0.146512121,0.18686833,0.20623365600000002,0.21803661,0.123259594,0.190826207,0.142342215,0.473178316,0.339599972,1.576153792,2.371333663,0.177609725,1.553678705,0.919216906,0.259594318,0.163615803,0.143967772,0.146512121,0.12135133199999999,0.472188847,0.165100007,0.190402149,0.176125521,1.161283483,Ts65Dn,Saline,S/C,t-SC-s
3525_7,0.382194684,0.60345671,0.38349910299999995,2.4708951569999997,4.552258275,0.289091798,0.20185879699999998,6.381705527,0.244741562,1.401760965,0.42670797299999996,0.36393282200000004,0.416761781,0.344692646,0.850644057,0.730474482,1.7537909669999998,2.1726724280000003,0.520300016,0.7725419859999999,0.345997065,0.416109571,0.211478885,1.1514756240000001,2.818196641,1.2541985979999999,0.296755258,0.328713517,0.8237404209999999,0.181803359,0.535300832,2.449861406,0.548018914,0.543127344,0.5105168760000001,0.8910810370000001,0.6776455240000001,0.42996902,0.670634274,0.425403555,0.381379423,0.514104027,0.694929072,0.16782585100000003,0.9317134859999999,0.163580526,2.637882757,0.300605185,0.413332129,1.464908319,0.23123475699999999,0.163309547,0.198988348,0.128082377,0.17830367600000002,0.192665523,0.21082106399999997,0.113720531,0.18263932800000002,0.12663716,0.476018427,0.304489206,1.5289495080000002,2.328877247,0.14967031,1.410261042,0.910486858,0.23141541,0.17071628600000002,0.11182368300000001,0.128082377,0.121217596,0.474573209,0.147954114,0.160148135,0.19167193600000001,1.1755035679999999,Ts65Dn,Saline,S/C,t-SC-s
3525_8,0.39986422299999996,0.637813985,0.405295316,2.652579769,5.181602172,0.30465037300000003,0.208078751,6.666327223,0.253903598,1.52766463,0.45672097799999994,0.385607604,0.419891378,0.370502376,0.891547862,0.792260692,1.8430074680000001,2.430244399,0.553462322,0.8161914459999999,0.365241005,0.43822131700000005,0.221486762,1.233027834,3.00407332,1.328750849,0.288187373,0.34249830299999995,0.876782077,0.184996606,0.545655126,2.565682281,0.548540394,0.590970808,0.5444670739999999,0.9548540390000001,0.7506788870000001,0.47233537,0.6978954509999999,0.454005431,0.425661914,0.547352342,0.714019009,0.170993487,0.915512338,0.17457114,2.652692414,0.309788093,0.42408953299999996,1.644803229,0.228878085,0.165489405,0.200348592,0.133565728,0.17126869100000003,0.202550225,0.21722777699999998,0.130721952,0.18888175399999999,0.136226034,0.47335106899999996,0.329144115,1.542519035,2.407210348,0.16659022099999998,1.428492799,0.938446014,0.247225025,0.17273644600000002,0.121915421,0.133565728,0.11631960400000001,0.481607192,0.157967159,0.18273552899999998,0.206861756,1.196037061,Ts65Dn,Saline,S/C,t-SC-s
3525_9,0.39150178399999996,0.624391826,0.4041518,2.623905287,5.215212455,0.304573467,0.19672397,6.449237755,0.24424262100000002,1.6101200130000002,0.447778138,0.37706779100000004,0.441939669,0.359552384,0.91469348,0.7961401229999999,1.784138826,2.48426857,0.5447615960000001,0.80343821,0.34917288399999996,0.416801816,0.22218618199999998,1.229970808,2.943723646,1.282679209,0.280408693,0.327602984,0.854849173,0.182127798,0.5382744079999999,2.541355822,0.54265326,0.596983458,0.5225429779999999,0.9651313659999999,0.757865715,0.49367499200000003,0.708076549,0.46756406100000003,0.42409990299999994,0.587577035,0.7512163479999999,0.174225415,0.9473731479999999,0.18581050699999999,2.671486304,0.32052088,0.40610687,1.845352492,0.22038617,0.186349349,0.20978895399999997,0.142433767,0.163358779,0.20233498,0.202424787,0.132555007,0.182308038,0.138931298,0.447328244,0.317736866,1.5173776380000001,2.380871127,0.18194881,1.4713066909999999,0.922676246,0.24544229899999997,0.17350696,0.137584194,0.142433767,0.11567130699999999,0.47552761600000004,0.162999551,0.18643915600000002,0.185002245,1.155904805,Ts65Dn,Saline,S/C,t-SC-s
3525_10,0.36448792700000004,0.587427144,0.420482931,2.5437135719999997,4.521856786,0.321815154,0.209616986,6.353663613999999,0.25020816,1.4231890090000001,0.439841799,0.389050791,0.42339716899999996,0.41694421299999995,0.847835137,0.738967527,1.760407993,2.215237302,0.553080766,0.756869276,0.369900083,0.44379683600000003,0.225020816,1.1047044129999999,2.7171107410000004,1.329933389,0.300791007,0.332014988,0.845337219,0.206286428,0.5270607829999999,2.35949209,0.522897585,0.47106577899999996,0.544754371,0.923605329,0.719608659,0.439841799,0.6835970020000001,0.425270608,0.42173189,0.537885096,0.695670275,0.157321451,0.833147667,0.17316499600000002,2.754796386,0.29694269100000004,0.396212403,1.3953459590000001,0.21203119199999998,0.178982547,0.19569253600000003,0.131080579,0.17056566399999998,0.210669637,0.191855428,0.127738582,0.16969922,0.123777695,0.500804555,0.31315756899999997,1.52952098,2.347196435,0.172546107,1.5873251640000001,0.93501671,0.24780294600000002,0.19123653899999998,0.129595247,0.131080579,0.112513925,0.493873004,0.171432108,0.16932788699999998,0.218096299,1.162520114,Ts65Dn,Saline,S/C,t-SC-s
3525_11,0.382148693,0.595792484,0.399101307,2.527573529,4.629493463999999,0.317810458,0.213235294,6.219566993,0.232638889,1.495506536,0.436070261,0.39338235299999996,0.43770424799999996,0.365604575,0.868464052,0.741830065,1.7585784309999999,2.3415032680000003,0.537785948,0.7753267970000001,0.369281046,0.44281045799999996,0.224877451,1.113357843,2.699754902,1.30494281,0.289215686,0.33598856200000005,0.851102941,0.19505719,0.5228758170000001,2.335988562,0.52124183,0.593341503,0.55004085,0.9507761440000001,0.76123366,0.428921569,0.7024101309999999,0.450571895,0.420547386,0.5433006539999999,0.733251634,0.15714977,0.8211952579999999,0.173360755,2.758649891,0.296031938,0.380837164,1.471086378,0.203968062,0.17614323699999998,0.19392693,0.132591338,0.17953060699999998,0.19937091699999998,0.211952577,0.131018631,0.17940963,0.126300508,0.49177353,0.327486088,1.4916525530000002,2.310670215,0.17021534,1.553472054,0.917251391,0.245705299,0.18461166199999998,0.133317203,0.132591338,0.12230825099999999,0.507016695,0.172392935,0.200096782,0.22199370899999998,1.141422695,Ts65Dn,Saline,S/C,t-SC-s
3525_12,0.38794651799999996,0.586509679,0.431650369,2.527040511,4.78108162,0.316902814,0.222111355,6.307723009,0.239074037,1.594492117,0.44581919799999997,0.388744762,0.44063061299999995,0.36499700700000004,0.885651567,0.7637198159999999,1.757333865,2.4344442230000003,0.558970265,0.785471962,0.364398324,0.449211734,0.239473159,1.1376970659999999,2.691079625,1.296747156,0.288166035,0.34045100799999994,0.842745959,0.21512672100000002,0.526441828,2.300738376,0.533825584,0.613450409,0.5605667529999999,0.963679904,0.786868888,0.464178807,0.71482738,0.469966075,0.435242467,0.588106166,0.770504889,0.160860163,0.8807063909999999,0.18152330600000002,2.7676597789999997,0.304420951,0.375300336,1.680081691,0.20014416100000001,0.194738107,0.20903411800000002,0.132868813,0.165545411,0.19545891399999998,0.186448823,0.125420471,0.166025949,0.135631908,0.45663142700000003,0.317755887,1.4380105719999998,2.330009611,0.16866890899999998,1.519221528,0.900528592,0.261893321,0.18897164800000002,0.153772225,0.132868813,0.12121576199999999,0.492431523,0.177318597,0.20759250399999998,0.23522345,1.104757328,Ts65Dn,Saline,S/C,t-SC-s
3525_13,0.34369516200000005,0.562547004,0.361243419,2.412885435,3.949360742,0.330157934,0.22562045600000002,6.060165455,0.25495111600000003,1.625219353,0.462772625,0.404111306,0.43294058700000004,0.379794435,0.8322887940000001,0.695161695,1.691150664,2.257959388,0.5465028829999999,0.770619203,0.384306844,0.473301579,0.233642517,0.9987465529999999,2.5755828530000002,1.292053146,0.299573828,0.33492103300000003,0.830533968,0.21208322899999998,0.501128102,2.189019804,0.5277011779999999,0.532714966,0.505139133,0.8656304840000001,0.737277513,0.418149912,0.690649286,0.419654049,0.404111306,0.473301579,0.7295061420000001,0.136392206,0.761313639,0.164676304,2.798554368,0.286769327,0.3654934,1.184789441,0.19830295399999998,0.179761157,0.17316153399999998,0.12979258300000002,0.155876807,0.192803268,0.184003771,0.10810810800000001,0.164362036,0.128221245,0.486800754,0.331081081,1.4500314269999999,2.2655562540000003,0.170804525,1.470930233,0.957888121,0.232715273,0.18918918899999998,0.146134507,0.12979258300000002,0.121935889,0.4902577,0.169076053,0.182589566,0.243714645,1.104494029,Ts65Dn,Saline,S/C,t-SC-s
3525_14,0.346593734,0.5514669320000001,0.390353058,2.4450522130000003,4.236200895,0.343610144,0.22923918399999998,6.0233714570000005,0.24067628,1.674042765,0.419691696,0.39756340100000004,0.426902039,0.393585281,0.860019891,0.723272004,1.7153157630000002,2.393336648,0.604425659,0.807309796,0.430631527,0.489806067,0.24465440100000002,1.0395325709999998,2.602933864,1.2891596220000001,0.307061164,0.344107409,0.8453505720000001,0.211586275,0.48508204899999996,2.226255594,0.539035306,0.568125311,0.5176529089999999,0.9771258079999999,0.767031328,0.429139731,0.709845848,0.434112382,0.416956738,0.510691198,0.772501243,0.14240755300000002,0.815420928,0.168056648,2.8201416210000003,0.283870968,0.382218725,1.2582218729999999,0.194649882,0.197167585,0.169630212,0.120849725,0.172462628,0.191502754,0.19779701,0.117859953,0.174350905,0.133123525,0.493312352,0.36553894600000003,1.4676632569999999,2.3071597169999998,0.17639653800000002,1.5173878840000001,0.9479150279999999,0.231471282,0.20849724600000002,0.155310779,0.120849725,0.136900079,0.502281668,0.180015736,0.199685287,0.269866247,1.136585366,Ts65Dn,Saline,S/C,t-SC-s
3525_15,0.365906887,0.5528613,0.38627546100000004,2.473811833,4.347235694,0.353782735,0.232783705,6.085354025,0.24272550899999998,1.6777400580000001,0.443986421,0.402036857,0.44156159100000003,0.40349175600000003,0.877061106,0.723326867,1.7112027159999998,2.512609117,0.581959263,0.8394762370000001,0.382638215,0.46071775,0.24975751699999998,1.0545586809999998,2.56813773,1.2781280309999998,0.299466537,0.356207565,0.83171678,0.20756547,0.51042677,2.2153249269999997,0.53685742,0.577352085,0.548981571,1.000969932,0.8205625609999999,0.46799224100000003,0.765033948,0.472841901,0.44131910799999996,0.570562561,0.8222599420000001,0.145508422,0.837180287,0.17139738,2.899563319,0.28119151600000003,0.350436681,1.471303805,0.184341859,0.205708047,0.18122270699999998,0.114940736,0.16625078,0.189488459,0.17358078600000001,0.123206488,0.167186525,0.13474734900000002,0.47426699899999997,0.355427324,1.42202121,2.27963194,0.17763568300000002,1.5533374919999998,0.9028384279999999,0.23424828399999997,0.213661884,0.17264504100000003,0.114940736,0.130068621,0.48799126600000003,0.19463505899999997,0.220056145,0.24251403600000002,1.085620711,Ts65Dn,Saline,S/C,t-SC-s
J1291_1,0.277106869,0.514868199,0.320348007,2.36579665,3.3712504869999997,0.234774705,0.18737826300000002,3.709518244,0.245033113,1.067523698,0.258018439,0.304376055,0.30009089699999997,0.26918582,0.8646928970000001,0.665238281,1.405012336,1.523828074,0.48863783899999996,0.6848461240000001,0.239449422,0.351382937,0.17971692,1.20438904,2.412543825,1.180625893,0.243474873,0.277236723,0.780807687,0.178807947,0.44124139700000004,2.4744838330000003,0.938189845,0.440981691,0.36553694299999995,0.689390988,0.5547331520000001,0.332164654,0.567328918,0.303596935,0.2684067,0.412413972,0.697312037,0.20456356399999998,0.827019196,0.154943861,2.538645418,0.303947845,0.631437885,0.8666425209999999,0.623180007,0.15371242300000001,0.17573343,0.11452372300000001,0.15400217300000002,0.18696124600000003,0.33922491899999996,0.108221659,0.19268381,0.11307497300000001,0.499166968,0.29735603,1.3773994930000002,2.2659905830000002,0.14176023199999999,1.309090909,0.7477001090000001,0.21484969199999998,0.135458167,,0.11452372300000001,,0.315972474,0.29228540399999997,0.134588917,0.23491488600000002,1.344585295,Ts65Dn,Saline,S/C,t-SC-s
J1291_2,0.287188989,0.523557438,0.319745897,2.425489677,3.5894653260000005,0.24404446800000001,0.189253573,3.8078348330000003,0.25066172600000003,1.075172049,0.286394918,0.313128639,0.302011646,0.298703017,0.874933827,0.669269455,1.374669137,1.550952885,0.478295394,0.6776072,0.24947061899999998,0.35442032799999995,0.182901006,1.225119111,2.513763896,1.205134992,0.248676548,0.283483325,0.799761779,0.18766543100000002,0.45791424,2.543012176,0.947326628,0.445341451,0.357199576,0.733192165,0.5735839070000001,0.341715193,0.57212811,0.326098465,0.278321863,0.402858655,0.680121758,0.195628652,0.784967179,0.143475438,2.5160499169999997,0.298564524,0.63629806,0.832359518,0.613864243,0.149823271,0.174998197,0.11390031,0.149029792,0.187044651,0.331313568,0.107336074,0.181634567,0.10978864599999999,0.460289981,0.299502272,1.303541802,2.217052586,0.131789656,1.249008151,0.7323811579999999,0.21597056899999997,0.130058429,,0.11390031,,0.305273029,0.28716728,0.127822261,0.22044290600000002,1.372285941,Ts65Dn,Saline,S/C,t-SC-s
J1291_3,0.289369559,0.526378264,0.32629913,2.383935637,3.457267212,0.23793194399999998,0.18754945899999997,3.761936165,0.252967555,1.103270905,0.261936165,0.312186758,0.304668953,0.274597731,0.843445001,0.655631759,1.4220522290000002,1.560406225,0.47612767100000003,0.6804273279999999,0.245185967,0.350567133,0.177921393,1.234766552,2.479820628,1.17462411,0.24479029300000002,0.283962015,0.7858084940000001,0.18253758899999997,0.45370614600000003,2.465972039,0.941308362,0.457662886,0.375626484,0.728171986,0.601951992,0.34542337100000003,0.577288314,0.31297810600000003,0.27908203600000003,0.406489053,0.6760749140000001,0.20057992,0.772381298,0.146647336,2.548822037,0.30721275800000003,0.626821312,0.872779993,0.610583545,0.147879667,0.171728887,0.115331642,0.14947444699999998,0.18513954300000002,0.335846321,0.10337078699999999,0.18441464300000002,0.11185212,0.459079377,0.298948895,1.328452338,2.179775281,0.135918811,1.267923161,0.7363537509999999,0.215005437,0.128669808,,0.115331642,,0.315766582,0.283508518,0.126930047,0.22109459899999998,1.314824212,Ts65Dn,Saline,S/C,t-SC-s
J1291_4,0.256108877,0.455459326,0.303124033,2.213269409,3.148468914,0.236931642,0.18589545300000002,3.4795855239999995,0.22904423100000001,1.0122177540000001,0.239096814,0.301422827,0.296319208,0.261521806,0.7939993809999999,0.603154964,1.309310238,1.501237241,0.45855242799999996,0.620321683,0.24404577800000002,0.34070522700000005,0.183266316,1.059078255,2.162387875,1.090782555,0.23847819399999998,0.282090937,0.747293535,0.179090628,0.40303124,2.218991649,0.873956078,0.41602227,0.34689143200000006,0.683575626,0.545468605,0.32926074899999996,0.514382926,0.31101144399999997,0.26616146,0.380296938,0.6871326940000001,0.194081476,0.774116065,0.159877018,2.762106072,0.302843966,0.602036895,0.8156225979999999,0.598193697,0.15295926199999998,0.18072636399999997,0.115872406,0.162279016,0.182455803,0.335991545,0.12029208300000001,0.18995003800000002,0.116544965,0.514796311,0.30956956199999996,1.414488855,2.356552652,0.146714066,1.316775557,0.7680630279999999,0.21358570300000002,0.150076864,,0.115872406,,0.332148347,0.316102998,0.15478478099999998,0.23414681,1.429285165,Ts65Dn,Saline,S/C,t-SC-s
J1291_5,0.268433005,0.447236942,0.300984103,2.157153671,3.037698713,0.23542770600000001,0.178349735,3.3461014380000003,0.232248297,0.98985617,0.247236942,0.298107494,0.28205904600000004,0.25965177899999997,0.769114307,0.589099167,1.289477668,1.458743376,0.442997729,0.60666162,0.23921271800000002,0.35700227100000004,0.179258138,1.0243754729999999,2.143527631,1.086146858,0.255412566,0.258743376,0.731112793,0.177592733,0.40348221,2.142316427,0.8264950790000001,0.415291446,0.351854656,0.6675246029999999,0.543073429,0.314458743,0.52339137,0.290840273,0.284178653,0.404239213,0.644511734,0.19292389899999998,0.76816708,0.150677093,2.703414076,0.293820332,0.592981118,0.809078772,0.6039481210000001,0.15182147599999998,0.17966812899999998,0.11415220300000001,0.151916842,0.18291054699999998,0.331203509,0.10719054,0.19311462899999998,0.11033759300000001,0.49513637200000005,0.299828343,1.3588594319999998,2.225824909,0.13818424599999998,1.295918367,0.762635895,0.201983597,0.148006866,,0.11415220300000001,,0.32586305600000004,0.318043105,0.139614724,0.231451459,1.415601755,Ts65Dn,Saline,S/C,t-SC-s
J1291_6,0.273664183,0.476930395,0.329316632,2.222292691,3.265260821,0.238306643,0.18328841,3.551609323,0.245758681,1.036784525,0.249088315,0.306484858,0.30125257699999997,0.272554305,0.785476455,0.6112256220000001,1.3432693830000002,1.504835897,0.45758680799999996,0.650388457,0.24766132899999999,0.35801490399999997,0.17440938600000003,1.051054384,2.226890756,1.15982242,0.24924686899999998,0.272554305,0.767242746,0.193594419,0.41493578600000003,2.230061836,0.881243063,0.43649912799999996,0.37006500700000006,0.706358015,0.582685905,0.326621215,0.54035199,0.305850642,0.29538607899999997,0.402092913,0.6730616779999999,0.186835919,0.749600376,0.15054066800000002,2.697696286,0.288293371,0.579313587,0.819652092,0.580912083,0.154771979,0.171791255,0.11292900800000001,0.151480959,0.179877762,0.33070051699999997,0.115843912,0.18834038600000003,0.110014104,0.497508228,0.287917254,1.3300423129999999,2.18561354,0.137846732,1.2450399620000001,0.756370475,0.21184767300000001,0.150352609,,0.11292900800000001,,0.316878232,0.30014104399999997,0.136436295,0.233004231,1.3324870709999999,Ts65Dn,Saline,S/C,t-SC-s
J1291_7,0.23704687800000002,0.41355095799999997,0.29607136100000003,2.140444107,2.790282786,0.241412033,0.18333649600000002,3.255456443,0.227747201,1.026570507,0.220345417,0.295881571,0.303283355,0.275953691,0.742835453,0.565002847,1.223951414,1.4792180680000002,0.447143671,0.63237806,0.25450749699999997,0.34750427,0.187511862,0.936989941,1.951034352,1.1015372940000001,0.239893718,0.29151641699999997,0.7318276709999999,0.187132283,0.37046878,2.048775859,0.7895236290000001,0.406718542,0.355855001,0.6500284679999999,0.548680964,0.313721769,0.5124312010000001,0.291895995,0.28544315800000003,0.35111026799999995,0.67527045,0.18216576199999998,0.7548100640000001,0.16452886,2.868278244,0.298717316,0.5667242229999999,0.7717069559999999,0.588431179,0.165392205,0.173285644,0.11766156900000001,0.161198816,0.176862358,0.353354711,0.12419832300000001,0.179329058,0.11149482,0.515786877,0.300567341,1.411568821,2.236556487,0.164898865,1.2831771090000001,0.785273804,0.227923039,0.15601874699999999,,0.11766156900000001,,0.322274297,0.287123828,0.162432166,0.24950666,1.3830784409999999,Ts65Dn,Saline,S/C,t-SC-s
J1291_8,0.293881453,0.400956023,0.279349904,2.124282983,3.002868069,0.247036329,0.18585086,3.2529636710000003,0.238240918,1.015869981,0.23250478,0.336520076,0.28565965600000004,0.290439771,0.7799235179999999,0.564435946,1.2413001909999999,1.441491396,0.443212237,0.6225621410000001,0.239961759,0.34493307799999995,0.16998088,0.943021033,2.049139579,1.082026769,0.26615678800000003,0.303824092,0.73957935,0.19560229399999998,0.394837476,2.064053537,0.807839388,0.41510516299999994,0.341873805,0.660803059,0.561185468,0.323518164,0.483556405,0.287571702,0.285086042,0.353728489,0.669407266,0.18031564600000002,0.735802162,0.16204796800000001,2.9146265689999997,0.294271157,0.5681620479999999,0.748850503,0.598235367,0.16030818900000002,0.17360507,0.11333416199999999,0.150242326,0.179072946,0.359388592,0.122033056,0.187647571,0.11022741400000001,0.520690941,0.290915869,1.3749223309999998,2.223810116,0.149745247,1.297502175,0.79669442,0.238722505,0.165278986,,0.11333416199999999,,0.328072574,0.308935007,0.161178079,0.266186156,1.3622468,Ts65Dn,Saline,S/C,t-SC-s
J1291_9,0.23727185399999998,0.408069164,0.28338136399999997,2.131219981,3.0057636889999997,0.24783861699999998,0.17271854,3.278770413,0.236887608,1.0172910659999999,0.228434198,0.310854947,0.290682037,0.280691643,0.740441883,0.5804034579999999,1.221517771,1.49221902,0.48395773299999995,0.612680115,0.262632085,0.356003842,0.165417867,0.95581172,2.067627281,1.105091258,0.242074928,0.265898175,0.7408261290000001,0.199039385,0.40115273799999995,2.01037464,0.8038424590000001,0.417867435,0.375600384,0.679346782,0.578866475,0.30778098,0.505475504,0.28837656100000003,0.29548511,0.35523535100000003,0.676272815,0.165739845,0.7312620890000001,0.156673114,2.926740812,0.276474855,0.560686654,0.731745648,0.58160058,0.166223404,0.165860735,0.10686653800000001,0.151353965,0.167553191,0.32192940000000003,0.114966151,0.17263056100000002,0.10505319099999999,0.489361702,0.29932301699999997,1.325193424,2.136605416,0.143012573,1.266199226,0.760759188,0.236581238,0.159695358,,0.10686653800000001,,0.319028046,0.27224371399999997,0.15401354,0.224613153,1.336073501,Ts65Dn,Saline,S/C,t-SC-s
J1291_10,0.20714285699999999,0.373809524,0.276428571,2.082619048,2.733571429,0.29547619,0.19261904800000001,3.015238095,0.27452381,1.026190476,0.189761905,0.303809524,0.279761905,0.300238095,0.720714286,0.525,1.1757142859999998,1.386190476,0.523333333,0.6464285710000001,0.27190476199999997,0.368333333,0.177857143,0.86952381,1.8378571430000001,1.059285714,0.25880952399999996,0.262142857,0.716190476,0.208809524,0.37547619,1.836428571,0.738095238,0.42095238100000004,0.40333333299999996,0.691666667,0.567619048,0.310238095,0.472619048,0.29119047600000003,0.283809524,0.37238095200000004,0.707619048,0.165531777,0.711738003,0.165531777,2.801070039,0.271076524,0.513780804,0.732814527,0.599383917,0.167477302,0.161154345,0.11705577199999999,0.15904669300000002,0.168287938,0.334143969,0.12240596599999999,0.168612192,0.09922179,0.49773022,0.30950064899999996,1.373702983,2.208819715,0.157263294,1.347276265,0.791342412,0.225843061,0.181095979,,0.11705577199999999,,0.33754863799999996,0.303501946,0.17039559,0.285181582,1.375972763,Ts65Dn,Saline,S/C,t-SC-s
J1291_11,0.249584422,0.37758252200000003,0.275943956,2.052244123,2.655188791,0.25765851300000003,0.19116599399999998,2.966991213,0.243172643,1.022559962,0.17952980300000002,0.34219900299999995,0.27689384899999997,0.30230349100000004,0.7292804559999999,0.5374020420000001,1.166706246,1.374970316,0.46639753,0.623129898,0.31821420100000003,0.34956067399999996,0.21823794800000001,0.846354785,1.8684398009999998,1.064592733,0.256471147,0.27143196399999997,0.719781525,0.21277606300000002,0.407741629,1.835193541,0.7150320590000001,0.416528141,0.385656614,0.67679886,0.587033959,0.29280455899999996,0.506293042,0.316314415,0.27784374300000003,0.35834718600000004,0.692472097,0.171466184,0.731940102,0.164719434,2.877077505,0.270034557,0.544182985,0.748889255,0.62530854,0.17640283,0.162086556,0.11189731800000001,0.150238605,0.169820635,0.335691953,0.129340135,0.175415501,0.103011354,0.5116011189999999,0.288135593,1.3643245019999999,2.1775547140000002,0.158466349,1.337008392,0.804673359,0.23350337300000001,0.172782623,,0.11189731800000001,,0.338489386,0.289616587,0.169820635,0.27085733100000003,1.3980582519999998,Ts65Dn,Saline,S/C,t-SC-s
J1291_12,0.20413561,0.40177927399999996,0.274344794,2.081990863,2.8285645589999997,0.268574176,0.20125030100000002,3.0351045919999997,0.250540995,1.0406347679999999,0.220245251,0.32099062300000003,0.278432315,0.301033902,0.7107477759999999,0.532099062,1.169511902,1.42534263,0.465977398,0.622264968,0.289011782,0.359701851,0.184419332,0.8699206540000001,1.8663140180000002,1.06275547,0.292137533,0.310892041,0.7237316659999999,0.21303197899999998,0.388314499,1.8583794180000002,0.742967059,0.452272181,0.389516711,0.7025727340000001,0.5974993989999999,0.30175523,0.487617216,0.317864871,0.280355855,0.359942294,0.722529454,0.15359948699999998,0.71316338,0.16386083099999998,2.7566137569999998,0.256052589,0.531986532,0.721500722,0.57639891,0.164181498,0.158569825,0.109988777,0.155683822,0.17219817199999998,0.316498316,0.122013789,0.17235850600000002,0.102132435,0.523007856,0.291325958,1.327080327,2.1284271280000002,0.145101812,1.341189675,0.7861151190000001,0.236171236,0.18133718100000001,,0.109988777,,0.337341671,0.286515953,0.19015552300000002,0.24691358,1.3046336379999999,Ts65Dn,Saline,S/C,t-SC-s
J1291_13,0.20406547,0.328405491,0.25343189,1.8899155230000002,2.4033790919999998,0.271119324,0.195353749,2.675554382,0.274551214,0.967265048,0.149155227,0.294086589,0.27481520600000003,0.286958817,0.672386484,0.507127772,1.099524815,1.3479408659999998,0.45855332600000004,0.610084477,0.29065469899999996,0.355068638,0.16816261899999999,0.774815206,1.732576558,1.021911299,0.242872228,0.24709609300000002,0.673178458,0.211193242,0.332893347,1.631995776,0.689545935,0.422122492,0.364308342,0.6425554379999999,0.55781415,0.289334741,0.447465681,0.28405491,0.264519535,0.33130939800000003,0.697465681,0.159574468,0.7201926940000001,0.164391811,2.9608590930000003,0.26997189899999996,0.48554797299999997,0.69751104,0.5941389,0.176435167,0.140907266,0.11280610199999999,0.157968687,0.16258530699999998,0.33962264200000003,0.12585307099999998,0.164191088,0.106583701,0.554596548,0.311120032,1.3691288640000001,2.1864712969999998,0.18988358100000002,1.346045765,0.814532316,0.21577679600000002,0.186069851,,0.11280610199999999,,0.345242874,0.29706945,0.18285829,0.278201525,1.3089120840000001,Ts65Dn,Saline,S/C,t-SC-s
